시도,시군구,가해자차량용도대분류,가해자차량용도중분류,가해자차량용도,사고건수,사망자수,중상자수,경상자수,부상신고자수
서울,중랑구,사업용,기타/건설기계,기타/건설기계,14,2,5,9,0
서울,중랑구,비사업용,승용차,승용차,670,2,188,676,67
서울,중랑구,비사업용,버스,버스,12,1,5,6,0
서울,중랑구,비사업용,어린이통학버스,어린이통학버스,4,0,1,7,0
서울,중랑구,비사업용,화물차,화물차,115,0,39,84,9
서울,중랑구,비사업용,기타/건설기계,기타/건설기계,21,1,4,23,1
서울,중랑구,이륜차,이륜차,이륜차,237,1,72,173,65
서울,중랑구,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),1,0,0,2,0
서울,중랑구,원동기장치자전거,원동기장치자전거,원동기장치자전거,11,0,4,7,2
서울,중랑구,자전거,자전거,자전거,99,2,19,50,36
서울,중랑구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),5,0,0,5,0
서울,중랑구,기타,기타,기타,1,1,0,0,0
서울,중랑구,불명,불명,불명,61,0,10,46,13
서울,노원구,사업용,노선버스,마을버스,22,1,10,17,1
서울,노원구,사업용,노선버스,시내버스,46,1,11,45,3
서울,노원구,사업용,노선버스,시외버스,8,0,3,8,0
서울,노원구,사업용,전세버스,전세버스,5,0,0,6,1
서울,노원구,사업용,택시,법인택시,123,0,34,146,5
서울,노원구,사업용,택시,개인택시,103,0,39,88,5
서울,노원구,사업용,화물차,화물차,43,2,13,40,3
서울,노원구,사업용,렌터카,렌터카,50,1,15,48,4
서울,노원구,사업용,위험물운송,위험물운송,1,0,0,1,0
서울,노원구,사업용,기타/건설기계,기타/건설기계,9,1,2,9,0
서울,노원구,비사업용,승용차,승용차,784,1,229,842,53
서울,노원구,비사업용,버스,버스,13,0,4,13,0
서울,노원구,비사업용,어린이통학버스,어린이통학버스,3,0,0,6,1
서울,노원구,비사업용,화물차,화물차,109,0,27,126,3
서울,노원구,비사업용,기타/건설기계,기타/건설기계,21,1,7,17,1
서울,노원구,이륜차,이륜차,이륜차,163,0,49,107,43
서울,노원구,원동기장치자전거,원동기장치자전거,원동기장치자전거,32,0,6,29,7
서울,노원구,자전거,자전거,자전거,119,0,29,65,32
서울,노원구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),3,0,0,3,0
서울,노원구,기타,기타,기타,1,0,0,1,0
서울,노원구,불명,불명,불명,45,0,6,35,4
서울,광진구,사업용,노선버스,마을버스,6,0,1,5,0
서울,광진구,사업용,노선버스,시내버스,23,1,11,24,2
서울,광진구,사업용,노선버스,시외버스,6,0,1,6,0
서울,광진구,사업용,전세버스,전세버스,5,0,3,7,0
서울,광진구,사업용,택시,법인택시,146,0,35,183,9
서울,광진구,사업용,택시,개인택시,49,0,17,44,2
서울,광진구,사업용,화물차,화물차,22,1,3,25,0
서울,광진구,사업용,렌터카,렌터카,56,0,8,60,2
서울,광진구,사업용,기타/건설기계,기타/건설기계,11,0,3,14,2
서울,광진구,비사업용,승용차,승용차,391,1,134,397,13
서울,광진구,비사업용,버스,버스,7,0,2,7,1
서울,광진구,비사업용,어린이통학버스,어린이통학버스,1,0,0,1,0
서울,광진구,비사업용,화물차,화물차,43,0,14,29,5
서울,광진구,비사업용,기타/건설기계,기타/건설기계,8,0,3,5,2
서울,광진구,이륜차,이륜차,이륜차,82,0,24,70,15
서울,광진구,원동기장치자전거,원동기장치자전거,원동기장치자전거,31,0,12,20,3
서울,광진구,자전거,자전거,자전거,61,0,15,38,12
서울,광진구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),9,0,3,7,0
서울,광진구,불명,불명,불명,16,0,4,13,0
서울,강북구,사업용,노선버스,마을버스,31,0,8,27,2
서울,강북구,사업용,노선버스,시내버스,54,0,12,53,5
서울,강북구,사업용,노선버스,시외버스,3,0,1,2,0
서울,강북구,사업용,전세버스,전세버스,1,0,1,0,0
서울,강북구,사업용,택시,법인택시,127,0,23,152,5
서울,강북구,사업용,택시,개인택시,62,0,24,53,2
서울,강북구,사업용,화물차,화물차,26,0,11,22,1
서울,강북구,사업용,렌터카,렌터카,50,0,5,90,6
서울,강북구,사업용,기타/건설기계,기타/건설기계,3,0,1,2,0
서울,강북구,비사업용,승용차,승용차,513,0,134,546,25
서울,강북구,비사업용,버스,버스,7,0,1,9,0
서울,강북구,비사업용,어린이통학버스,어린이통학버스,1,0,0,1,0
서울,강북구,비사업용,화물차,화물차,90,1,28,71,7
서울,강북구,비사업용,기타/건설기계,기타/건설기계,26,0,7,24,1
서울,강북구,이륜차,이륜차,이륜차,204,4,44,203,13
서울,강북구,원동기장치자전거,원동기장치자전거,원동기장치자전거,2,0,1,1,0
서울,강북구,자전거,자전거,자전거,57,2,11,46,5
서울,강북구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),1,0,1,0,0
서울,강북구,기타,기타,기타,1,0,0,1,0
서울,강북구,불명,불명,불명,18,0,1,14,3
서울,금천구,사업용,노선버스,마을버스,20,0,6,17,0
서울,금천구,사업용,노선버스,시내버스,36,1,17,37,21
서울,금천구,사업용,노선버스,시외버스,5,0,1,6,0
서울,금천구,사업용,전세버스,전세버스,6,0,2,8,0
서울,금천구,사업용,택시,법인택시,72,1,17,75,4
서울,금천구,사업용,택시,개인택시,37,0,14,35,2
서울,금천구,사업용,화물차,화물차,28,0,9,26,1
서울,금천구,사업용,렌터카,렌터카,51,0,17,60,1
서울,금천구,사업용,기타/건설기계,기타/건설기계,13,0,3,16,0
서울,금천구,비사업용,승용차,승용차,361,3,107,466,18
서울,금천구,비사업용,버스,버스,11,0,4,9,0
서울,금천구,비사업용,화물차,화물차,74,2,27,58,7
서울,금천구,비사업용,기타/건설기계,기타/건설기계,14,0,4,17,0
서울,금천구,이륜차,이륜차,이륜차,120,1,37,102,22
서울,금천구,원동기장치자전거,원동기장치자전거,원동기장치자전거,2,0,0,2,0
서울,금천구,자전거,자전거,자전거,40,1,8,37,3
서울,금천구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),5,0,3,1,1
서울,금천구,기타,기타,기타,1,0,0,1,0
서울,금천구,불명,불명,불명,24,0,4,13,7
부산,중구,사업용,노선버스,시내버스,7,0,3,9,0
부산,중구,사업용,전세버스,전세버스,2,0,2,2,0
부산,중구,사업용,택시,법인택시,51,0,16,56,1
부산,중구,사업용,택시,개인택시,18,0,9,11,0
부산,중구,사업용,화물차,화물차,6,0,3,3,0
부산,중구,사업용,렌터카,렌터카,14,0,2,16,0
부산,중구,사업용,기타/건설기계,기타/건설기계,1,0,0,0,1
부산,중구,비사업용,승용차,승용차,110,0,33,112,7
부산,중구,비사업용,버스,버스,4,1,0,5,0
부산,중구,비사업용,어린이통학버스,어린이통학버스,1,0,0,1,0
부산,중구,비사업용,화물차,화물차,25,0,9,16,3
부산,중구,비사업용,기타/건설기계,기타/건설기계,1,0,0,1,0
부산,중구,이륜차,이륜차,이륜차,45,0,11,21,19
부산,중구,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),1,0,1,0,0
부산,중구,자전거,자전거,자전거,2,0,1,0,1
부산,중구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),1,0,0,1,0
부산,중구,불명,불명,불명,6,0,2,5,1
부산,서구,사업용,노선버스,마을버스,6,0,3,4,0
부산,서구,사업용,노선버스,시내버스,12,0,3,8,2
부산,서구,사업용,전세버스,전세버스,1,0,2,3,0
부산,서구,사업용,택시,법인택시,35,0,10,35,6
부산,서구,사업용,택시,개인택시,14,0,11,9,2
부산,서구,사업용,화물차,화물차,15,0,2,17,1
부산,서구,사업용,렌터카,렌터카,15,0,7,20,0
부산,서구,사업용,기타/건설기계,기타/건설기계,7,0,4,9,0
부산,서구,비사업용,승용차,승용차,225,1,83,237,19
부산,서구,비사업용,버스,버스,3,0,1,3,0
부산,서구,비사업용,어린이통학버스,어린이통학버스,3,0,1,3,0
부산,서구,비사업용,화물차,화물차,35,0,16,31,1
부산,서구,비사업용,기타/건설기계,기타/건설기계,2,0,0,1,1
부산,서구,이륜차,이륜차,이륜차,68,1,29,45,17
부산,서구,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),1,0,1,0,0
부산,서구,원동기장치자전거,원동기장치자전거,원동기장치자전거,16,0,4,8,8
부산,서구,자전거,자전거,자전거,5,0,2,2,1
부산,서구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),1,0,0,0,1
부산,서구,불명,불명,불명,10,0,0,8,3
부산,동구,사업용,노선버스,마을버스,2,0,0,3,0
부산,동구,사업용,노선버스,시내버스,34,0,11,25,2
부산,동구,사업용,전세버스,전세버스,3,0,0,3,1
부산,동구,사업용,택시,법인택시,59,0,24,66,4
부산,동구,사업용,택시,개인택시,34,1,14,37,0
부산,동구,사업용,화물차,화물차,18,0,6,15,1
부산,동구,사업용,렌터카,렌터카,31,0,8,39,5
부산,동구,사업용,기타/건설기계,기타/건설기계,3,0,3,0,0
부산,동구,비사업용,승용차,승용차,247,1,82,268,28
부산,동구,비사업용,버스,버스,2,0,0,1,1
부산,동구,비사업용,어린이통학버스,어린이통학버스,2,0,2,0,0
부산,동구,비사업용,화물차,화물차,54,0,21,52,5
부산,동구,비사업용,기타/건설기계,기타/건설기계,14,1,6,11,2
부산,동구,이륜차,이륜차,이륜차,41,0,9,24,15
부산,동구,원동기장치자전거,원동기장치자전거,원동기장치자전거,12,0,4,10,0
부산,동구,자전거,자전거,자전거,7,0,3,2,2
부산,동구,기타,기타,기타,1,0,1,0,0
부산,동구,불명,불명,불명,10,0,2,5,3
부산,영도구,사업용,노선버스,마을버스,2,0,0,1,1
부산,영도구,사업용,노선버스,시내버스,14,0,4,11,1
부산,영도구,사업용,전세버스,전세버스,3,0,1,3,0
부산,영도구,사업용,택시,법인택시,39,1,19,29,2
부산,영도구,사업용,택시,개인택시,13,1,3,13,0
부산,영도구,사업용,화물차,화물차,5,0,1,4,0
부산,영도구,사업용,렌터카,렌터카,10,0,6,7,2
부산,영도구,사업용,기타/건설기계,기타/건설기계,4,0,0,4,0
부산,영도구,비사업용,승용차,승용차,146,0,49,148,12
부산,영도구,비사업용,버스,버스,2,0,1,2,0
부산,영도구,비사업용,어린이통학버스,어린이통학버스,2,0,0,4,0
부산,영도구,비사업용,화물차,화물차,45,0,19,42,2
부산,영도구,비사업용,기타/건설기계,기타/건설기계,3,1,1,1,0
부산,영도구,이륜차,이륜차,이륜차,42,0,17,21,14
부산,영도구,원동기장치자전거,원동기장치자전거,원동기장치자전거,5,0,2,3,1
부산,영도구,자전거,자전거,자전거,6,0,2,3,1
부산,영도구,기타,기타,기타,1,0,0,1,0
부산,영도구,불명,불명,불명,6,0,0,4,2
부산,부산진구,사업용,노선버스,마을버스,7,0,6,3,0
부산,부산진구,사업용,노선버스,시내버스,50,0,13,44,4
부산,부산진구,사업용,전세버스,전세버스,8,0,2,8,0
부산,부산진구,사업용,택시,법인택시,155,2,53,180,8
부산,부산진구,사업용,택시,개인택시,94,2,46,91,9
부산,부산진구,사업용,화물차,화물차,32,0,12,26,1
부산,부산진구,사업용,렌터카,렌터카,80,0,23,65,5
부산,부산진구,사업용,덤프트럭,덤프트럭,1,0,1,0,0
부산,부산진구,사업용,기타/건설기계,기타/건설기계,12,0,4,12,0
부산,부산진구,비사업용,승용차,승용차,777,4,278,758,62
부산,부산진구,비사업용,버스,버스,11,0,3,11,1
부산,부산진구,비사업용,어린이통학버스,어린이통학버스,5,1,1,3,0
부산,부산진구,비사업용,화물차,화물차,132,2,53,129,5
부산,부산진구,비사업용,기타/건설기계,기타/건설기계,21,0,7,23,0
부산,부산진구,이륜차,이륜차,이륜차,240,2,84,125,82
부산,부산진구,사륜오토바이(ATV),사륜오토바이(ATV),사륜오토바이(ATV),1,0,0,1,0
부산,부산진구,원동기장치자전거,원동기장치자전거,원동기장치자전거,12,0,4,8,0
부산,부산진구,자전거,자전거,자전거,14,1,5,5,3
부산,부산진구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),1,0,0,0,1
부산,부산진구,농기계,농기계,농기계,2,0,1,1,0
부산,부산진구,기타,기타,기타,3,0,1,1,1
부산,부산진구,불명,불명,불명,30,0,8,15,8
부산,동래구,사업용,노선버스,마을버스,8,0,1,7,1
부산,동래구,사업용,노선버스,시내버스,34,1,16,17,3
부산,동래구,사업용,노선버스,시외버스,2,0,2,9,1
부산,동래구,사업용,전세버스,전세버스,9,0,1,10,1
부산,동래구,사업용,특수여객(장의),특수여객(장의),1,0,0,1,0
부산,동래구,사업용,택시,법인택시,78,1,27,93,4
부산,동래구,사업용,택시,개인택시,44,0,15,37,5
부산,동래구,사업용,화물차,화물차,19,0,15,16,0
부산,동래구,사업용,렌터카,렌터카,37,0,11,37,5
부산,동래구,사업용,기타/건설기계,기타/건설기계,3,0,1,3,0
부산,동래구,비사업용,승용차,승용차,548,1,159,524,52
부산,동래구,비사업용,버스,버스,18,0,5,22,1
부산,동래구,비사업용,어린이통학버스,어린이통학버스,4,0,1,3,0
부산,동래구,비사업용,화물차,화물차,104,1,35,100,5
부산,동래구,비사업용,기타/건설기계,기타/건설기계,7,0,2,5,0
부산,동래구,이륜차,이륜차,이륜차,118,2,33,78,34
부산,동래구,원동기장치자전거,원동기장치자전거,원동기장치자전거,26,0,6,19,10
부산,동래구,자전거,자전거,자전거,29,0,6,18,10
부산,동래구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),1,0,0,1,0
부산,동래구,기타,기타,기타,1,0,0,1,0
부산,동래구,불명,불명,불명,12,0,1,10,2
부산,남구,사업용,노선버스,마을버스,8,0,5,9,0
부산,남구,사업용,노선버스,시내버스,21,0,4,20,1
부산,남구,사업용,전세버스,전세버스,6,0,2,8,2
부산,남구,사업용,택시,법인택시,86,0,32,76,12
부산,남구,사업용,택시,개인택시,39,0,12,36,2
부산,남구,사업용,화물차,화물차,51,1,16,49,2
부산,남구,사업용,렌터카,렌터카,40,0,14,34,5
부산,남구,사업용,기타/건설기계,기타/건설기계,3,0,0,3,0
부산,남구,비사업용,승용차,승용차,424,3,147,375,33
부산,남구,비사업용,버스,버스,5,0,1,8,1
부산,남구,비사업용,어린이통학버스,어린이통학버스,5,0,2,3,0
부산,남구,비사업용,화물차,화물차,66,1,29,44,10
부산,남구,비사업용,기타/건설기계,기타/건설기계,8,0,4,9,1
부산,남구,이륜차,이륜차,이륜차,89,0,24,55,21
부산,남구,원동기장치자전거,원동기장치자전거,원동기장치자전거,14,0,8,10,8
부산,남구,자전거,자전거,자전거,16,0,6,10,1
부산,남구,개인형이동수단(PM),개인형이동수단(PM),개인형이동수단(PM),1,0,1,0,0
부산,남구,기타,기타,기타,2,0,1,0,1
부산,남구,불명,불명,불명,17,0,0,14,4
부산,북구,사업용,노선버스,마을버스,6,0,1,6,0
부산,북구,사업용,노선버스,시내버스,22,0,10,17,5
부산,북구,사업용,전세버스,전세버스,1,0,0,1,0
부산,북구,사업용,택시,법인택시,29,0,12,32,2
부산,북구,사업용,택시,개인택시,23,1,8,17,1
부산,북구,사업용,화물차,화물차,15,0,6,14,1
부산,북구,사업용,렌터카,렌터카,20,0,13,10,0
부산,북구,사업용,기타/건설기계,기타/건설기계,15,0,4,12,2
부산,북구,비사업용,승용차,승용차,377,5,138,382,23
부산,북구,비사업용,버스,버스,7,0,1,6,2
